,Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K_9,BB_9,K_BB,H_9,HR_9,WHIP,BABIP,LOB_PCT,FIP
71,안현준,Wiz,21,0,0,6.0,11,0,0,0,0,0,0,12.0,57,11,8,8,2,9,0,2,1,0,12,9.0,6.75,1.333333333,8.25,1.5,1.666666667,0.28125,0.729166667,5.616666667
72,하영민,Heroes,21,1,1,3.139531193,11,1,0,0,0,0,1,28.2,121,33,12,10,2,9,0,2,1,0,15,4.787234043,2.872340426,1.666666667,10.53191489,0.638297872,2.234042553,0.333333333,0.776699029,4.015602837
73,김유영,Giants,22,0,1,6.553404126,46,0,0,0,1,1,3,34.1,171,37,32,25,3,30,1,0,8,0,31,8.181818182,7.917888563,1.033333333,9.765395894,0.791788856,1.290322581,0.317757009,0.557324841,5.164809384
74,박한길,Giants,22,0,0,6.061236994,9,0,0,0,0,0,0,16.1,78,24,15,11,1,7,0,1,2,0,10,5.590062112,3.913043478,1.428571429,13.41614907,0.559006211,2.049689441,0.389830508,0.555555556,4.069565217
75,박민호,Wyverns,24,0,1,4.909086653,32,0,0,0,0,0,3,36.2,159,40,20,20,4,9,1,4,0,0,18,4.475138122,2.237569061,2.0,9.944751381,0.994475138,1.35359116,0.290322581,0.696202532,4.387845304
76,배재환,Dinos,21,1,1,4.090909091,11,1,0,0,0,0,0,22.0,90,17,11,10,1,9,0,0,2,0,15,6.136363636,3.681818182,1.666666667,6.954545455,0.409090909,2.590909091,0.246153846,0.609756098,3.654545455
77,엄상백,Wiz,19,1,5,6.750003277,52,6,0,0,1,1,8,73.1,345,93,61,55,8,40,1,4,5,0,57,7.017783858,4.924760602,1.425,11.4500684,0.98495212,1.477428181,0.360169492,0.604133545,4.704787962
78,이창재,Wiz,23,3,1,5.13223545,47,0,0,0,1,0,2,40.1,182,48,24,23,6,15,0,2,3,0,38,8.528678304,3.366583541,2.533333333,10.77306733,1.346633416,2.019950125,0.347107438,0.724381625,4.372069825
79,정성곤,Wiz,19,0,7,5.834173986,28,9,0,0,0,0,0,66.1,304,72,52,43,4,33,1,6,3,2,46,6.263237519,4.493192133,1.393939394,9.80332829,0.544629349,1.754916793,0.31627907,0.559772296,4.092586989
80,주권,Wiz,21,6,8,5.104477612,28,26,1,1,0,0,0,134.0,594,162,80,76,14,44,0,5,2,1,63,4.231343284,2.955223881,1.431818182,10.88059701,0.940298507,1.410447761,0.316239316,0.684430512,4.602985075
81,조무근,Wiz,24,2,0,8.612061885,38,0,0,0,0,0,4,38.2,196,59,37,37,5,27,0,3,6,0,31,7.303664921,6.361256545,1.148148148,13.90052356,1.178010471,2.146596859,0.415384615,0.634146341,5.39895288
82,최원태,Heroes,19,2,3,7.229508197,17,11,0,0,0,0,0,61.0,293,89,51,49,6,23,0,6,4,0,42,6.196721311,3.393442623,1.826086957,13.13114754,0.885245902,1.639344262,0.384259259,0.611313869,4.232786885
83,김택형,Heroes,19,2,2,7.623538478,32,0,0,0,0,1,7,28.1,135,41,26,24,6,11,0,0,1,0,35,11.20996441,3.523131673,3.181818182,13.1316726,1.921708185,2.775800712,0.421686747,0.596330275,4.659074733
84,박주현,Heroes,20,7,5,6.352941176,30,23,0,0,0,0,0,119.0,538,153,89,84,19,37,0,8,5,1,71,5.369747899,2.798319328,1.918918919,11.57142857,1.43697479,1.378151261,0.332506203,0.635939323,5.01512605
85,이준영,Tigers,23,0,2,8.66036084,13,1,0,0,0,1,1,17.2,87,22,17,17,4,11,0,0,1,0,7,3.662790698,5.755813953,0.636363636,11.51162791,2.093023256,1.511627907,0.276923077,0.583941606,7.327906977
86,김명찬,Tigers,23,0,0,4.846153846,11,0,0,0,0,0,1,13.0,59,17,7,7,1,4,0,1,2,0,10,6.923076923,2.769230769,2.5,11.76923077,0.692307692,4.153846154,0.372093023,0.72815534,3.584615385
87,구창모,Dinos,19,4,1,4.194172583,39,9,0,0,0,0,1,68.2,296,61,32,32,9,37,0,2,9,2,67,8.841642229,4.882697947,1.810810811,8.049853372,1.187683284,1.085043988,0.287292818,0.778032037,4.57829912
88,박세진,Wiz,19,0,2,5.142857143,7,3,0,0,0,0,0,21.0,94,24,13,12,5,13,0,0,2,0,8,3.428571429,5.571428571,0.615384615,10.28571429,2.142857143,1.238095238,0.279411765,0.8,7.39047619
89,고봉재,Bears,23,3,0,6.171437484,25,0,0,0,0,0,0,23.1,101,32,17,16,1,2,0,3,0,0,18,7.012987013,0.779220779,9.0,12.46753247,0.38961039,1.991341991,0.402597403,0.561797753,2.464069264
90,임대한,Lions,22,0,1,5.142857143,26,0,0,0,0,0,0,28.0,126,33,18,16,2,14,0,2,1,0,13,4.178571429,4.5,0.928571429,10.60714286,0.642857143,1.464285714,0.326315789,0.670995671,4.7
91,전상현,Tigers,20,0,2,8.100020471,8,1,0,0,0,0,1,13.1,67,19,13,12,3,8,0,0,0,0,11,7.557251908,5.496183206,1.375,13.05343511,2.061068702,1.908396947,0.355555556,0.614035088,6.329770992
92,정동현,Tigers,19,1,2,6.0,9,3,0,0,0,0,0,18.0,79,20,13,12,2,6,1,2,0,0,4,2.0,3.0,0.666666667,10.0,1.0,1.555555556,0.276923077,0.595238095,5.2
93,김재영,Eagles,22,0,0,10.32356011,11,2,0,0,0,0,0,11.1,58,18,14,13,2,8,0,3,0,0,4,3.243243243,6.486486486,0.5,14.59459459,1.621621622,2.882882883,0.390243902,0.572519084,6.983783784
94,김주한,Wyverns,23,3,1,4.247193287,39,1,0,0,1,0,2,59.1,254,62,28,28,6,14,0,4,3,1,50,7.614213198,2.131979695,3.571428571,9.441624365,0.913705584,1.353637902,0.311111111,0.726256983,3.538409475
95,박준영,Dinos,18,1,3,6.950488487,32,0,0,0,0,1,5,33.2,158,37,31,26,4,18,0,3,2,0,33,8.945783133,4.879518072,1.833333333,10.03012048,1.084337349,1.777108434,0.33,0.515267176,4.404819277
96,김광수,Tigers,35,2,6,5.159238803,54,0,0,0,7,4,14,52.1,241,67,31,30,5,22,1,0,2,0,39,6.737044146,3.800383877,1.772727273,11.57389635,0.863723608,1.746641075,0.354285714,0.707317073,4.217274472
97,신승현,Twins,32,3,1,4.963238774,49,0,0,0,1,2,9,45.1,199,41,26,25,3,24,3,4,3,0,31,6.186252772,4.789356984,1.291666667,8.181818182,0.598669623,1.219512195,0.277372263,0.663580247,4.286474501
98,이동현,Twins,33,4,3,5.400003961,46,0,0,0,2,2,5,43.1,195,54,26,26,5,14,3,3,3,0,38,7.935034803,2.923433875,2.714285714,11.27610209,1.044083527,1.554524362,0.362962963,0.703125,3.919257541
99,정대현,Giants,37,1,0,5.192317786,24,0,0,0,0,0,8,17.1,85,24,10,10,3,13,2,0,0,0,7,3.684210526,6.842105263,0.538461538,12.63157895,1.578947368,3.099415205,0.338709677,0.823170732,6.942690058
100,채병용,Wyverns,34,6,3,4.302787014,68,0,0,0,2,1,9,83.2,345,77,43,40,9,29,1,3,2,0,67,7.247596154,3.137019231,2.310344828,8.329326923,0.973557692,1.009615385,0.286919831,0.684647303,4.041346154
101,황덕균,Heroes,33,1,0,3.30612927,7,0,0,0,0,0,0,16.1,68,13,6,6,3,7,0,1,0,0,3,1.677018634,3.913043478,0.428571429,7.267080745,1.677018634,3.416149068,0.185185185,0.892857143,6.554037267
102,권혁,Eagles,32,6,2,3.870630816,66,0,0,0,3,3,13,95.1,418,93,45,41,5,42,5,7,2,1,77,7.287066246,3.974763407,1.833333333,8.80126183,0.47318612,1.135646688,0.306620209,0.718518519,3.589064143
103,안지만,Lions,32,2,5,5.785719212,31,0,0,0,5,3,5,37.1,173,44,26,24,9,15,0,4,1,0,41,9.946091644,3.638814016,2.733333333,10.67385445,2.18328841,1.967654987,0.336538462,0.734126984,5.356334232
104,고효준,Tigers,33,0,2,6.065217391,24,6,0,0,0,0,2,46.0,222,54,39,31,6,29,1,2,3,1,52,10.17391304,5.673913043,1.793103448,10.56521739,1.173913043,1.565217391,0.360902256,0.600522193,4.526086957
105,이명우,Giants,34,2,3,9.272727273,45,2,0,0,0,0,6,33.0,157,41,37,34,5,18,4,1,1,0,25,6.818181818,4.909090909,1.388888889,11.18181818,1.363636364,1.393939394,0.333333333,0.433962264,5.290909091
106,김진우,Tigers,33,2,1,4.8,11,0,0,0,0,0,2,15.0,65,16,8,8,3,5,1,2,2,0,10,6.0,3.0,2.0,9.6,1.8,3.333333333,0.288888889,0.79787234,5.466666667
107,마정길,Heroes,37,6,1,4.099474393,61,0,0,0,0,0,12,63.2,282,61,33,29,10,34,0,4,1,0,52,7.405063291,4.841772152,1.529411765,8.686708861,1.424050633,1.313291139,0.28021978,0.776470588,5.225316456
108,윤길현,Giants,32,7,7,6.0,62,0,0,0,2,8,16,60.0,275,75,42,40,8,22,2,2,3,1,50,7.5,3.3,2.272727273,11.25,1.2,2.05,0.347150259,0.649202733,4.366666667
109,노경은,Giants,32,3,12,6.845067848,22,20,0,0,0,1,0,94.2,454,128,79,72,13,48,0,5,10,0,52,4.968152866,4.585987261,1.083333333,12.22929936,1.242038217,1.560509554,0.342261905,0.626535627,5.418683652
110,김성배,Bears,35,0,1,6.026790846,39,0,0,0,1,2,5,37.1,184,59,26,25,5,19,0,2,1,0,27,6.549865229,4.60916442,1.421052632,14.31266846,1.212938005,1.832884097,0.41221374,0.739726027,5.032884097
111,김승회,Wyverns,35,1,1,5.917816414,23,0,0,0,0,1,4,24.1,105,29,16,16,4,9,1,0,2,0,19,7.095435685,3.360995851,2.111111111,10.82987552,1.493775934,1.618257261,0.342465753,0.679012346,4.901244813
112,임준혁,Wyverns,31,2,6,10.05882353,12,11,0,0,0,0,0,34.0,169,57,41,38,6,10,0,2,0,0,20,5.294117647,2.647058824,2.0,15.08823529,1.588235294,3.264705882,0.389312977,0.462046205,5.2
113,윤규진,Eagles,31,7,7,6.817298384,41,16,0,0,1,0,3,100.1,472,125,78,76,19,54,3,8,4,0,74,6.653346653,4.855144855,1.37037037,11.23876124,1.708291708,1.738261738,0.334384858,0.679551122,5.807392607
114,송은범,Eagles,32,2,11,6.418032787,30,27,0,0,0,0,1,122.0,562,159,95,87,13,49,1,5,11,0,85,6.270491803,3.614754098,1.734693878,11.7295082,0.959016393,1.778688525,0.356097561,0.605749487,4.396721311
115,심수창,Eagles,35,5,5,5.955899861,66,10,0,0,2,0,6,113.1,529,138,86,75,14,58,2,4,6,0,76,6.047745358,4.615384615,1.310344828,10.98143236,1.114058355,1.370468612,0.328912467,0.631929047,5.003713528
116,오주원,Heroes,31,3,2,4.411764706,55,0,0,0,2,0,7,51.0,220,50,25,25,3,17,0,4,0,0,40,7.058823529,3.0,2.352941176,8.823529412,0.529411765,1.784313725,0.301282051,0.688622754,3.396078431
117,윤성환,Lions,34,11,10,4.35,28,28,1,0,0,0,0,180.0,767,202,95,87,25,41,0,13,6,1,85,4.25,2.05,2.073170732,10.1,1.25,1.272222222,0.293532338,0.728506787,4.744444444
118,박근홍,Lions,30,0,2,7.463414634,60,0,0,0,0,2,9,41.0,192,42,34,34,5,27,1,4,3,0,40,8.780487805,5.926829268,1.481481481,9.219512195,1.097560976,2.12195122,0.318965517,0.590909091,4.809756098
119,송창식,Eagles,31,8,5,4.976107401,66,1,0,0,0,0,8,97.2,437,97,61,54,10,45,0,10,7,0,77,7.12962963,4.166666667,1.711111111,8.981481481,0.925925926,1.090534979,0.294915254,0.65942029,4.341975309
120,정재원,Eagles,31,0,0,7.593761995,14,0,0,0,0,0,0,21.1,102,28,19,18,2,9,1,1,3,0,16,6.82464455,3.838862559,1.777777778,11.94312796,0.853080569,2.559241706,0.351351351,0.539772727,4.195260664
121,정우람,Eagles,31,8,5,3.333333333,61,0,0,0,16,7,1,81.0,331,64,33,30,7,26,6,4,5,1,85,9.444444444,2.888888889,3.269230769,7.111111111,0.777777778,1.0,0.272727273,0.724465558,3.187654321
122,신재웅,Wyverns,34,0,1,5.5,35,0,0,0,0,1,4,18.0,91,16,12,11,4,17,1,3,3,0,17,8.5,8.5,1.0,8.0,2.0,1.944444444,0.24,0.789473684,7.033333333
123,홍성용,Wiz,29,2,2,6.021586865,67,0,0,0,2,1,12,46.1,221,66,32,31,8,19,0,4,0,0,33,6.442516269,3.709327549,1.736842105,12.88503254,1.561822126,1.800433839,0.369426752,0.732647815,5.260737527
124,박정배,Wyverns,34,2,3,5.399996678,49,0,0,0,2,2,11,51.2,223,55,34,31,6,17,1,3,7,0,26,4.5703125,2.98828125,1.529411765,9.66796875,1.0546875,1.25,0.286549708,0.615615616,4.70390625
125,금민철,Heroes,29,1,1,5.126588839,14,2,0,0,0,0,0,26.1,125,36,16,15,2,9,0,1,2,0,16,5.517241379,3.103448276,1.777777778,12.4137931,0.689655172,2.490421456,0.350515464,0.694444444,4.004597701
126,전유수,Wyverns,29,2,4,5.13497233,46,0,0,0,0,2,3,54.1,255,67,38,31,6,29,4,0,1,0,45,7.486136784,4.824399261,1.551724138,11.14602588,0.998151571,1.737523105,0.348571429,0.662100457,4.586321627
127,이보근,Heroes,30,5,7,4.453605795,67,0,0,0,0,2,25,64.2,290,69,36,32,3,27,1,6,5,0,56,7.85046729,3.785046729,2.074074074,9.672897196,0.420560748,1.417445483,0.333333333,0.674846626,3.324610592
128,곽정철,Tigers,30,0,1,7.902448767,27,0,0,0,2,1,1,27.1,137,34,24,24,3,22,0,2,1,1,16,5.313653137,7.306273063,0.727272727,11.29151292,0.996309963,2.250922509,0.329787234,0.63197026,5.893726937
129,양훈,Heroes,30,1,6,8.278297716,20,13,0,0,0,0,0,70.2,348,119,71,65,10,27,0,1,1,0,24,3.076923077,3.461538462,0.888888889,15.25641026,1.282051282,1.809116809,0.381118881,0.571428571,5.521937322
130,김선규,Dinos,30,1,0,2.934789058,17,0,0,0,0,0,0,15.1,70,20,6,5,1,8,0,1,1,0,6,3.57615894,4.768211921,0.75,11.9205298,0.59602649,2.38410596,0.351851852,0.833333333,4.855629139
131,김진성,Dinos,31,6,8,4.482215331,69,0,0,0,1,5,14,84.1,347,79,44,42,15,16,0,2,8,1,100,10.70154578,1.712247325,6.25,8.454221165,1.605231867,1.022592152,0.299065421,0.697368421,3.711296076
132,김세현,Heroes,28,2,0,2.598931807,62,0,0,0,36,8,0,62.1,254,66,19,18,2,7,0,0,4,0,50,7.246376812,1.014492754,7.142857143,9.565217391,0.289855072,1.433172303,0.328205128,0.769230769,2.346537842
133,장원삼,Lions,33,5,8,7.008513824,26,13,0,0,0,1,2,78.1,366,114,69,61,16,23,1,2,2,0,53,6.107554417,2.650448143,2.304347826,13.13700384,1.843790013,1.895006402,0.360294118,0.600343053,5.38950064
134,김상수,Heroes,28,6,5,4.621621622,67,0,0,0,0,6,21,74.0,331,77,40,38,6,34,2,1,2,0,76,9.243243243,4.135135135,2.235294118,9.364864865,0.72972973,1.337837838,0.331775701,0.694980695,3.578378378
135,김기태,Lions,29,4,4,7.08,17,15,0,0,0,0,0,75.0,343,94,61,59,20,22,0,10,2,0,34,4.08,2.64,1.545454545,11.28,2.4,1.386666667,0.287937743,0.663265306,6.64
136,배장호,Giants,29,0,0,3.802811487,19,0,0,0,0,0,1,23.2,104,26,10,10,1,10,1,4,0,0,11,4.267241379,3.879310345,1.1,10.0862069,0.387931034,2.715517241,0.320512821,0.777202073,4.105172414
137,진해수,Twins,30,0,4,4.666666667,75,0,0,0,1,2,17,54.0,254,57,30,28,5,37,4,2,1,0,54,9.0,6.166666667,1.459459459,9.5,0.833333333,1.296296296,0.333333333,0.741573034,4.459259259
138,유원상,Twins,30,2,1,6.375,19,0,0,0,0,0,1,24.0,115,31,18,17,3,13,1,2,2,0,15,5.625,4.875,1.153846154,11.625,1.125,2.0,0.341463415,0.669856459,5.2
139,김강률,Bears,27,0,2,5.142857143,25,0,0,0,0,0,4,28.0,125,31,18,16,2,17,0,2,7,0,21,6.75,5.464285714,1.235294118,9.964285714,0.642857143,2.178571429,0.34939759,0.677966102,4.45
140,백정현,Lions,28,6,3,5.766987301,70,4,0,0,0,0,9,68.2,306,73,44,44,9,30,0,2,4,0,77,10.16129032,3.958944282,2.566666667,9.633431085,1.187683284,1.451612903,0.340425532,0.66017316,3.9771261
141,장필준,Lions,28,4,6,5.125,56,1,0,0,4,3,9,72.0,317,82,42,41,9,26,0,5,4,0,57,7.125,3.25,2.192307692,10.25,1.125,1.291666667,0.331818182,0.707171315,4.325
142,박민석,Dinos,26,0,0,1.661535877,21,0,0,0,1,0,3,21.2,90,10,4,4,2,11,0,6,2,0,27,11.46226415,4.669811321,2.454545455,4.245283019,0.849056604,0.896226415,0.181818182,0.950413223,3.435849057
143,홍상삼,Bears,26,0,1,5.25,11,0,0,0,5,0,1,12.0,54,12,7,7,0,9,0,0,0,0,17,12.75,6.75,1.888888889,9.0,0.0,4.333333333,0.428571429,0.666666667,2.616666667
144,진야곱,Bears,27,5,2,4.935483871,55,2,0,0,1,0,4,62.0,294,68,38,34,8,40,0,1,4,0,56,8.129032258,5.806451613,1.4,9.870967742,1.161290323,1.580645161,0.317460317,0.72597137,5.006451613
145,임창민,Dinos,30,1,3,2.571428571,65,0,0,0,26,3,6,70.0,302,61,22,20,5,30,0,5,8,1,91,11.7,3.857142857,3.033333333,7.842857143,0.642857143,1.085714286,0.32748538,0.831460674,2.814285714
146,민태호,Dinos,26,2,0,6.035301295,25,0,0,0,0,0,1,28.1,131,33,20,19,2,15,0,4,0,0,18,5.765124555,4.804270463,1.2,10.56939502,0.640569395,1.53024911,0.336956522,0.650406504,4.445551601
147,정대훈,Eagles,31,1,0,4.887927016,36,0,0,0,0,0,0,38.2,171,47,24,21,3,10,1,1,1,0,26,6.12565445,2.356020942,2.6,11.07329843,0.706806283,1.623036649,0.335877863,0.63197026,3.645026178
148,최동환,Twins,26,2,0,4.413457491,26,0,0,0,1,0,0,34.2,151,30,18,17,2,15,0,4,5,0,22,5.789473684,3.947368421,1.466666667,7.894736842,0.526315789,1.403508772,0.259259259,0.670995671,3.989473684
149,배우열,Wiz,30,1,1,4.016532091,36,0,0,0,1,2,4,40.1,175,47,21,18,2,18,0,0,5,0,29,6.50872818,4.039900249,1.611111111,10.54862843,0.448877805,2.618453865,0.357142857,0.707395498,3.748628429
150,유희관,Bears,30,15,6,4.411122963,30,29,0,0,0,0,0,185.2,809,212,95,91,22,58,0,6,5,0,102,4.956803456,2.818574514,1.75862069,10.30237581,1.069114471,1.160907127,0.305958132,0.73817292,4.582289417
151,오현택,Bears,30,1,0,6.096764253,20,0,0,0,0,0,4,20.2,91,29,14,14,3,3,0,2,0,0,17,7.574257426,1.336633663,5.666666667,12.92079208,1.336633663,1.98019802,0.393939394,0.67114094,3.893069307
152,고원준,Bears,26,1,1,5.472965496,14,4,0,0,0,0,1,24.2,114,31,15,15,2,11,0,5,0,0,21,7.809917355,4.090909091,1.909090909,11.52892562,0.743801653,3.842975207,0.386666667,0.7239819,3.902479339
153,정인욱,Lions,25,4,7,6.810810811,27,23,0,0,0,0,0,111.0,533,138,92,84,19,62,0,8,7,0,70,5.675675676,5.027027027,1.129032258,11.18918919,1.540540541,1.594594595,0.318181818,0.639470783,5.83963964
154,허준혁,Bears,25,4,7,5.641793293,28,15,0,0,0,0,0,89.1,410,106,61,56,17,39,0,7,2,0,56,5.656565657,3.939393939,1.435897436,10.70707071,1.717171717,1.414141414,0.305841924,0.709828393,5.73647587
155,정용운,Tigers,25,0,1,7.892295418,12,3,0,0,0,0,0,21.2,113,31,21,19,1,20,1,0,3,1,12,5.094339623,8.490566038,0.6,13.16037736,0.424528302,4.622641509,0.375,0.60483871,5.511320755
156,장민재,Eagles,26,6,6,4.675990708,48,13,0,0,0,0,1,119.1,542,133,66,62,15,67,0,4,3,1,92,6.952141058,5.062972292,1.373134328,10.05037783,1.133501259,1.234256927,0.324175824,0.754098361,4.980016793
157,김동호,Lions,30,0,1,7.636363636,33,0,0,0,0,0,2,33.0,154,46,28,28,5,14,0,3,4,0,21,5.727272727,3.818181818,1.5,12.54545455,1.363636364,1.757575758,0.369369369,0.625,5.16969697
158,김태훈,Wyverns,26,0,1,4.295444677,15,2,0,0,0,0,0,14.2,72,15,7,7,1,12,2,1,4,0,9,5.704225352,7.605633803,0.75,9.507042254,0.633802817,1.76056338,0.285714286,0.789473684,5.383098592
159,정현욱,Twins,37,1,0,7.285714286,17,0,0,0,1,0,3,21.0,97,22,19,17,4,10,1,4,2,0,18,7.714285714,4.285714286,1.8,9.428571429,1.714285714,1.428571429,0.295081967,0.559210526,5.39047619
160,최영필,Tigers,42,4,3,3.610467118,54,3,0,0,2,1,10,57.1,249,74,26,23,6,8,0,3,5,0,54,8.511383538,1.260945709,6.75,11.66374781,0.945709282,1.383537653,0.382022472,0.770234987,3.094921191
161,이정훈,Heroes,38,0,3,7.0,15,0,0,0,0,0,1,18.0,87,32,14,14,3,5,0,0,5,0,8,4.0,2.5,1.6,16.0,1.5,1.888888889,0.408450704,0.701219512,5.311111111
162,송신영,Eagles,39,0,1,5.023267623,11,3,0,0,0,0,0,14.1,65,24,8,8,1,2,0,1,0,0,7,4.468085106,1.276595745,3.5,15.31914894,0.638297872,2.482269504,0.425925926,0.7421875,3.554609929
163,권오준,Lions,36,1,3,3.884894752,41,0,0,0,0,1,7,46.1,194,48,20,20,9,11,0,3,1,0,35,6.8329718,2.147505423,3.181818182,9.370932755,1.757049892,1.409978308,0.286764706,0.850202429,4.935357918
164,김사율,Wiz,36,0,1,5.340665273,25,0,0,0,1,0,1,30.1,143,29,20,18,4,17,2,2,3,0,27,8.073089701,5.083056478,1.588235294,8.671096346,1.196013289,2.059800664,0.268817204,0.660377358,4.827906977
165,박정진,Eagles,40,4,4,5.571428571,77,1,0,0,0,1,6,84.0,374,96,58,52,11,33,2,2,9,0,85,9.107142857,3.535714286,2.575757576,10.28571429,1.178571429,1.452380952,0.349794239,0.631487889,4.057142857
166,심창민,Lions,23,2,6,2.972475608,62,0,0,0,25,6,4,72.2,303,59,29,24,6,26,3,4,1,1,76,9.473684211,3.24099723,2.923076923,7.354570637,0.747922438,1.315789474,0.277486911,0.744416873,3.255401662
167,임정우,Twins,25,3,8,3.820752792,67,0,0,0,28,5,0,70.2,317,73,31,30,5,36,4,6,6,0,87,11.15384615,4.615384615,2.416666667,9.358974359,0.641025641,1.168091168,0.371584699,0.777777778,3.185754986
168,강영식,Giants,35,0,2,5.399984403,24,0,0,0,0,1,5,11.2,55,13,8,7,2,9,0,0,0,0,11,8.839285714,7.232142857,1.222222222,10.44642857,1.607142857,2.410714286,0.333333333,0.729166667,5.967857143
169,이재우,Eagles,36,0,1,6.039481717,15,3,0,0,0,0,0,25.1,122,34,20,17,9,14,1,3,0,0,18,6.454183267,5.019920319,1.285714286,12.19123506,3.227091633,2.19123506,0.320512821,0.807291667,8.100398406
170,이정민,Giants,37,5,2,3.155844156,67,0,0,0,2,0,9,77.0,326,83,29,27,6,21,1,5,5,0,60,7.012987013,2.454545455,2.857142857,9.701298701,0.701298701,1.545454545,0.329059829,0.795228628,3.472727273
171,우규민,Twins,31,6,11,4.909090909,28,24,1,1,0,0,1,132.0,599,166,89,72,16,36,1,18,1,0,81,5.522727273,2.454545455,2.25,11.31818182,1.090909091,1.386363636,0.334821429,0.662955466,4.366666667
172,정재훈,Bears,36,1,5,3.267517908,46,0,0,0,2,5,23,52.1,219,43,21,19,3,17,1,5,2,0,56,9.673704415,2.936660269,3.294117647,7.428023033,0.518234165,2.284069098,0.289855072,0.723684211,2.777735125
173,장원준,Bears,30,15,6,3.321428571,27,27,0,0,0,0,0,168.0,727,161,66,62,14,76,0,9,8,0,137,7.339285714,4.071428571,1.802631579,8.625,0.75,1.220238095,0.299389002,0.795053004,4.00952381
174,윤희상,Wyverns,31,9,6,4.842378153,23,22,0,0,0,0,0,122.2,540,143,69,66,18,44,0,6,5,1,74,5.450081833,3.240589198,1.681818182,10.53191489,1.325695581,1.366612111,0.314070352,0.73897497,4.98396072
175,손승락,Giants,34,7,3,4.26315522,48,0,0,0,20,6,0,50.2,232,61,25,24,5,24,4,3,5,1,48,8.605577689,4.302788845,2.0,10.93625498,0.896414343,1.573705179,0.368421053,0.777777778,4.016733068
176,원종현,Dinos,28,3,3,3.18396066,54,0,0,0,3,2,17,70.2,283,51,26,25,4,18,0,3,4,0,75,9.615384615,2.307692308,4.166666667,6.538461538,0.512820513,0.968660969,0.256830601,0.692771084,2.573219373
177,이현승,Bears,32,1,4,4.838147622,56,0,0,0,25,7,1,57.2,260,65,36,31,8,17,3,7,2,1,41,6.451048951,2.674825175,2.411764706,10.22727273,1.258741259,2.272727273,0.304812834,0.681233933,4.476223776
178,차우찬,Lions,29,12,6,4.726487598,24,24,1,0,0,0,0,152.1,671,168,87,80,16,65,0,8,5,0,120,7.100591716,3.846153846,1.846153846,9.940828402,0.946745562,1.301775148,0.329004329,0.704483074,4.271663379
179,한기주,Tigers,29,4,3,7.623525135,29,5,0,0,1,1,1,56.2,278,81,48,48,11,30,3,5,1,0,27,4.323843416,4.804270463,0.9,12.97153025,1.761565836,1.903914591,0.341463415,0.675944334,6.385053381
180,박희수,Wyverns,32,4,5,3.292681012,51,0,0,0,26,4,0,54.2,237,43,23,20,3,26,3,5,2,0,37,6.143911439,4.317343173,1.423076923,7.140221402,0.498154982,1.586715867,0.240963855,0.730659026,3.993357934
181,장시환,Wiz,28,3,12,6.3318614,40,7,0,0,6,4,3,75.1,365,93,62,53,7,43,5,9,11,0,67,8.029294274,5.153129161,1.558139535,11.14513981,0.838881491,1.37150466,0.359832636,0.613905325,4.345139814
182,이상화,Wiz,28,0,0,7.989788143,16,0,0,0,0,0,0,32.2,160,55,32,29,7,10,0,0,1,0,24,6.708074534,2.795031056,2.4,15.37267081,1.956521739,2.763975155,0.403361345,0.597826087,5.467080745
183,마에스트리,Eagles,31,2,2,9.41859358,9,8,0,0,0,0,0,28.2,157,37,37,30,4,34,0,1,6,0,23,7.340425532,10.85106383,0.676470588,11.80851064,1.276595745,1.737588652,0.347368421,0.527108434,7.029787234
184,정영일,Wyverns,27,1,0,4.743236764,21,0,0,0,0,0,1,24.2,99,16,13,13,3,12,0,3,1,0,18,6.694214876,4.462809917,1.5,5.950413223,1.115702479,2.685950413,0.206349206,0.671641791,4.811570248
185,밴와트,Wiz,30,6,13,5.94800475,28,27,0,0,0,0,0,134.2,614,172,103,89,21,49,0,4,6,0,92,6.169895678,3.286140089,1.87755102,11.53502235,1.408345753,1.430700447,0.337053571,0.623721881,4.9585693
186,맥그레거,Heroes,29,6,3,5.2,14,14,0,0,0,0,0,90.0,385,108,56,52,13,20,0,2,3,1,61,6.1,2.0,3.05,10.8,1.3,1.522222222,0.328719723,0.661896243,4.388888889
187,정수민,Dinos,26,3,3,6.1875,15,11,0,0,0,0,0,48.0,223,59,34,33,4,29,0,5,2,0,31,5.8125,5.4375,1.068965517,11.0625,0.75,1.541666667,0.357142857,0.675057208,4.804166667
188,김재윤,Wiz,25,8,1,4.969328061,52,0,0,0,14,3,1,54.1,235,61,31,30,6,15,0,1,3,0,73,12.14417745,2.495378928,4.866666667,10.14787431,0.998151571,1.68207024,0.392857143,0.670553936,2.774861368
